text,reviewId,city,lan,original_Index
"This place has good food with lots of vegan/ vegetarian and gluten free options. It is very much a pick up food spot since it is in the market area. The market does have seating nearby, if not there are park benches around the market as well, but I took it for pick up to a bar that does not serve food. I had the vegan crab cake po’boy which was good, so I can only imagine that the traditional crab cake po’boy is amazing as well! I would most definitely come back to try that out or any of the other delicious looking options. They had a variety of food options with a lot of traditional New Orleans fares as well like red beans, okra gumbo and beignets. So I would say this is a great place to try some true NOLA foods. Also, true to the NOLA spirit, they also sell alcohol! Yay! Parking around this area is rough, so if you must park, I would recommend the parking lot a few blocks away.",ChdDSUhNMG9nS0VJQ0FnSUNEbXVXajJ3RRAB,New Orleans,en,5946
"Most friendly and helpful staff ever, lovely and great first impression . Everything about this place is exceptional. Specially Kacy with her kindness... thank you for helping me with my DOORDASH orders.. RAFAEL",ChdDSUhNMG9nS0VJQ0FnSURELXJlaTJ3RRAB,Dallas,en,3818
Went to the rong restaurant,ChZDSUhNMG9nS0VJQ0FnSUQ5aGQ3VWJREAE,New York,en,4328
Cool little place with an interesting vampire theme. You can get sangria in a blood bag amongst many other interesting cocktails. I really appreciate the level of effort put into the menu which teaches you facts about the different drinks and how they came about.,ChdDSUhNMG9nS0VJQ0FnSUNqaGNIN2xnRRAB,New Orleans,en,5470
The BEST General Tso Tofu and Sesame Tofu in Cary / Apex / Morrisville. Other wonderful vegetarian and vegan options!,ChdDSUhNMG9nS0VJQ0FnSUNsZ2JiTjV3RRAB,Cary,en,2232
Food is great. Great presentation and overall good quality,ChZDSUhNMG9nS0VJQ0FnSUREazktZUhREAE,Charlotte,en,2723
"Purchased two chicken wing plates with double mac and cheese and the food was a disappointment.  The wings were greasy and not crispy
and the mac and cheese had this off taste and it looked like pieces of mushrooms were in it totally disgusting both plates went in the trash. If you would like to waste $30 this could be your spot!",ChZDSUhNMG9nS0VJQ0FnSUNXcXZPSVBnEAE,Dallas,en,3208
"I love this place, from the food to the atmosphere! Henry is the best! The soups of the day are always on point, they try all kinds of different soups too! The gumbo is great, the chicken and waffles are great, I can't say enough good things!!",ChZDSUhNMG9nS0VJQ0FnSUNqMEtfZVpnEAE,Charlotte,en,2649
"I was already a fan of this spot, but after my experience tonight, they have earned a customer for life! The place is well-decorated, the food is consistently delicious and affordable, but the service is where they really impressed me this visit.

I ordered a dish for take out and paid extra for glass noodles, which wasn’t an issue. When I got home from picking up my order, I realized there was an error and I didn’t receive the upcharged noodles. Just as I was about to call the restaurant, they called me first!!

They were super apologetic and made it right. I have never had that level of customer service with a takeout order before.

I frequent this restaurant for lunch and dinner, but I will always come back now due to that simple act of service. Thank you!",ChZDSUhNMG9nS0VJQ0FnSURkcE9LTmZnEAE,New Orleans,en,5663
By far the best mariscos spot in the south side,ChdDSUhNMG9nS0VJQ0FnSUR0b1lLaXZnRRAB,Chicago,en,2996
Food and drinks and service were 10/10,ChdDSUhNMG9nS0VJQ0FnSURELTZlNzlRRRAB,New Orleans,en,6363
"Food is delicious, served with very generous portions and they are open late which is perfect for the buckhead area and customer service is A1! One of my go to spots!",ChZDSUhNMG9nS0VJQ0FnSUNEbUpyTE5nEAE,Atlanta,en,268
"Food was cold.  Bread was huge on burger, patties were smal.  No seasoning.  I don't no know if they've changed owners, but it's not the same.",ChZDSUhNMG9nS0VJQ0FnSUREMF9PRktBEAE,Chicago,en,3081
"I'm not a true fan of Burger King; however, around 11 p.m., I stopped at the location on Bullard. Immediately, I was greeted and was told they were only accepting cash. I responded by saying, ""No, problem. "" The cashier asked me for my order in the most polite way with that New Orleans feel. You know, ""baby"" at the end of a sentence. She gave a new meaning to customer service because she was articulate, direct, and polite. She told me exactly where to park and wait, and she brought my food to the car in a timely fashion (Oh, and the impossible whopper was good). Now that's what I'm talking about, baby!",ChZDSUhNMG9nS0VJQ0FnSUROLU5mTFpnEAE,New Orleans,en,6575
"Great customer service, Friendly staff & very polite!  Customer service take businesses a long way this subway the only subway I’ve ever visited with great customer service.  There was a lady there being very rude to the employees they continued to be so kind and polite.  That’s how you handle a miserable person.  I’ll definitely be returning.",ChZDSUhNMG9nS0VJQ0FnSUNaLV8tQk9REAE,Atlanta,en,761
They have the best pizza. I ever ate  and I tried a lot of pizza shops in my neighborhood . Delete the number one.,ChZDSUhNMG9nS0VJQ0FnSURLdi1Yekx3EAE,Boston,en,1387
A great original pub!,ChdDSUhNMG9nS0VJQ0FnSUN0dm9EWGpBRRAB,Atlanta,en,289
"Great food!  Great vibes!  Gluten, nut and dairy free...",ChZDSUhNMG9nS0VJQ0FnSUNSdXRQZmZBEAE,Atlanta,en,97
10/10 with the food I ate today. I ordered a full chicken with yuka fries and white rice. Chicken came with a salad. Rice was perfectly cooked. Server was very kind and loving. You can tell the people that work there care about their job and want to see all customers happy. Definitely can’t complain and would recommend anyone to take the drive to Boston to try this place. White House sauce is really good too . Really big portions and food is not expensive only spend $50 after tipping 20%. If it’s cheap and good it’s for me ,ChZDSUhNMG9nS0VJQ0FnSURwMl9HUElBEAE,Boston,en,1534
"Probably one of the best buys in the airport. Tortilla was Chipotle size or bigger, employees weren’t shy about stuffing it, and it actually tasted WAY better than airport food for $12. I’m a large and hungry man, so if you’re looking for the most bang for buck, this is a great option.",ChdDSUhNMG9nS0VJQ0FnSUNOaTRmWnJ3RRAB,Chicago,en,2879
Good tacos,ChdDSUhNMG9nS0VJQ0FnSUNEaHRyT3R3RRAB,Dallas,en,3485
Enjoyed my 3 piece meal. The staff were very friendly.,ChdDSUhNMG9nS0VJQ0FnSUNqa1ptVXlBRRAB,Cary,en,2086
Not as good as it use to be .. High prices on not so good quality of meats in the subs.,ChZDSUhNMG9nS0VJQ0FnSURJLU9LeGFREAE,Boston,en,1571
"Everything was absolutely disgusting! The lo mein was ice cold. I went in an ordered and was home in 5 minutes! The egg rolls were so greasy and burnt as were the beef teriyaki and tuff! The fried rice tasted burnt and old, egg foo yung was swimming in grease that was supposed to be gravy…No Gravy!!!! I wish this had smellovision taking these photos all I smell is burnt!!!! I would give it a minus 5 stars!!!  Do Not Recommend! Never Again!",ChZDSUhNMG9nS0VJQ0FnSUMxcWV2NldREAE,Boston,en,1587
Good Arabic food really like the baba ghanosh and kibeh but very weird place someone screening from back and loud noises of laughing not a peaceful environment to eat but it was good but a weird place to go,ChdDSUhNMG9nS0VJQ0FnSUQ5MnQtSF93RRAB,New Orleans,en,6065
"We love this spot for Sunday lunch after church.     Tasty food, good portions, and great service.",ChdDSUhNMG9nS0VJQ0FnSURkZ3VlMjRRRRAB,Washington,en,5321
"The pub is very cozy, when I came to eat with a friend the server was very nice and professional. The food is good and the drinks are actually pretty affordable. I enjoyed my experience and also a place that can actually pour a Guinness.",ChdDSUhNMG9nS0VJQ0FnSUNENTRtN3h3RRAB,Charlotte,en,2381
"The atmosphere and service are excellent! I had the drunken noodle with chicken. The noodle was too thick and gummy textured for my liking . Otherwise, I would definitely recommend coming to try this place ",ChdDSUhNMG9nS0VJQ0FnSUQ5Xy1HLV9nRRAB,Atlanta,en,220
Yum yum yum! The food was sooo good! Fried alligator was amazing. Bartender recommended oysters which were really good!,ChZDSUhNMG9nS0VJQ0FnSUNqN3AzdURnEAE,New Orleans,en,5374
They have the best Tacos in Buckhead. If you are looking for authentic tacos come to Talkin Tacos!!!,ChZDSUhNMG9nS0VJQ0FnSURGdy11d0ZnEAE,Atlanta,en,664
I was definitely excited to try this place during my visit. My only problem is although the wings are very saucy. Once you get past the sauce the wings themselves don’t have flavor. it seems that there wings are just cooked and then dipped in sauce and served.,ChZDSUhNMG9nS0VJQ0FnSUNqLUlubGN3EAE,Dallas,en,3160
We've been all over the country.  This is the best Indian food we have ever had!,ChZDSUhNMG9nS0VJQ0FnSUREMDhLaUpBEAE,New Orleans,en,5416
"This was my first time at this location, I usually go to Central Ave.  Everything was great, and I didn't notice any difference.  The parking at this location us way better.  This still remains my favorite barbecue place.",ChdDSUhNMG9nS0VJQ0FnSUNEc283UHpBRRAB,Charlotte,en,2454
"Wow. A chance to eat southern soul food that’s delicious and vegan, and celiac friendly!",ChZDSUhNMG9nS0VJQ0FnSUNEdHQtNU5nEAE,New Orleans,en,5401
I ordered the Jumbo Jack Combo with no cheese. Instead I received a Jumbo Jack with Cheese. And to top it off they burnt the bread! This should NOT be ok to serve. Get better managers and cooks who care about quality and service.,ChZDSUhNMG9nS0VJQ0FnSUREcXB5QVFnEAE,Charlotte,en,2359
"Uber order taking forever, my order still not ready yet after 1 1/2 hour, and still waiting",ChdDSUhNMG9nS0VJQ0FnSUREbmNEenJBRRAB,Boston,en,1268
My experience was fantastic ! Love the great customer service they provided ! The Manager Maria was amazing and the sweetest ! And the food was delicious !Def would recommend this place . Def will be coming back n brining my family again,ChdDSUhNMG9nS0VJQ0FnSUNEXzlDejVnRRAB,Dallas,en,3568
So good we had this for an event for work !!,ChZDSUhNMG9nS0VJQ0FnSUQ5NzgzeGFnEAE,Dallas,en,3290
"Found this gem on my Amazon route. Ordered the ahi-poke bowl, and elder flower lemonade.  So good. So heathly tasting. Gas me the fuel to finish my route without feeling sluggish. Highly recommend.  Fresh fun atmosphere. 10/10.",ChZDSUhNMG9nS0VJQ0FnSUR0dDlXOFRBEAE,San Francisco,en,4552
"Delicious food, and a very nice place to eat, drink beer and hang out.",ChZDSUhNMG9nS0VJQ0FnSURENzZMY05REAE,San Francisco,en,4526
"Food is poor quality and price is too high! Good luck to anyone who wants to take a chance eating there I wish your stomach and your toilet the very best. By the way parking meters only Random people come in just to use the bathroom and they take the tip even if it’s just one person sucks for the workers cause I was gonna tip them more in cash, but they took it and added it to the bill.",ChZDSUhNMG9nS0VJQ0FnSUQ5MkxyVlBREAE,New York,en,4475
good,ChdDSUhNMG9nS0VJQ0FnSURELWJyVDRRRRAB,Atlanta,en,1064
Really good food but why are the lemon pepper wings soooo salty?!,ChdDSUhNMG9nS0VJQ0FnSUREaUpMUmp3RRAB,Atlanta,en,991
Had 2 piece of hair  on my daughters chicken never again place don’t eat here they are nasty and rude i will never eat here again throw it all up just knowing someone did something to my food 🤮🤮🤮 ordered a 10 piece wing,ChdDSUhNMG9nS0VJQ0FnSUN0ODZqMDBnRRAB,Charlotte,en,2292
The owner is a scammer. I went there at 3am. Charged me $27 for a $14 salad. I still got it cuz everything else was close around that time.,ChdDSUhNMG9nS0VJQ0FnSUREaVpid2lRRRAB,New Orleans,en,5956
"First experience to Lou's. Fantastic.  They have a new hot honey pizza. Fantastic 4 of the best ingredients ever put on a pizza. Pepperoni, sausage,  giardiniera, and Mike's hot honey. Along with their amazing marinara and mozzarella   This is a must try next time you visit. This pizza should be a staple to the menu.",ChdDSUhNMG9nS0VJQ0FnSUNEbF9TUTl3RRAB,Chicago,en,3137
Nems was burnt and lamb was fatty and gross.,ChdDSUhNMG9nS0VJQ0FnSUQ5OGNIRjh3RRAB,Atlanta,en,836
"I had the potato leaves and they were delicious, she even put extra fried pepper on the side for me after I told her I liked spicy foods! Would definitely recommend",ChdDSUhNMG9nS0VJQ0FnSUQ1dkxlajRRRRAB,Atlanta,en,721
Full service was horrible. Females was too ratchet overcharged for the food. Have one price on the menu and charge you way more on your purchase. Do not ask you if you want dry or wet wing they would just give you what they want to give you.,ChdDSUhNMG9nS0VJQ0FnSUNqLU9LX3R3RRAB,Atlanta,en,1001
"Big portions for these of us who love hearty breakfasts. Plenty of room for big parties (had six ppl in my group). Seems to be a popular spot for the locals, so you might want to beat the rush. Very nice ambiance and the serving staff was awesome!",ChdDSUhNMG9nS0VJQ0FnSURsdS1XOXdBRRAB,Atlanta,en,127
"This place is one of the few places to get authentic Halal Malaysian food that’s really good. The restaurant was extremely clean and the vibes are great. The waiters and kitchen staff was really kind and nice food came out clean and tasty. I’d rank it a solid B+ for the food not as good as I had in Malaysia, but I’d come back and invite my friends.",ChdDSUhNMG9nS0VJQ0FnSUNENU1uUzZ3RRAB,New York,en,4253
Staff was very friendly and helpful.,ChZDSUhNMG9nS0VJQ0FnSUNOdGM3aWZnEAE,Dallas,en,3714
Excellent food and service!!!,ChZDSUhNMG9nS0VJQ0FnSUNEcXZuNUZBEAE,Washington,en,5290
Hit the stop after a long day of work.,ChdDSUhNMG9nS0VJQ0FnSUREeVB1QnpnRRAB,Chicago,en,3053
Wing so goody,ChZDSUhNMG9nS0VJQ0FnSUNCbmFpb0F3EAE,New Orleans,en,6487
I had a food poison yesterday from this place,ChZDSUhNMG9nS0VJQ0FnSUREenJXQUpnEAE,New York,en,4388
"My order was lost and food was horrible. Seems to be under new management. Worst experience ever.

I visited Po Boys on Freedom Drive on Friday, April 5th in Charlotte NC. This was my worst experience to-date. I have never been disappointed but I was this time. My food was cold, the corn seemed like it had been sitting and was hard to chew, the fish was small, didn't taste right and the light bread was hard. Oh...after I ordered online I arrived to find out my order was lost through Chow Now and had to wait another 30 minutes to get my order. Wait it gets better, then I'm told they're out of potatoes. I ended up trashing what I didn't taste because it was horrible. I guess all good things come to an end. Was terrible!",ChdDSUhNMG9nS0VJQ0FnSUREN00yTnZRRRAB,Charlotte,en,2527
